NOM_PROV;NOM_MUN;DESC_NIVEL;DESC_TURNO;NUM_ALUMNOS;CLASS
ALICANTE/ALACANT;ROJALES;CASTELLANO LE - A2 MÍNIMO;OTROS;25;Alto
ALICANTE/ALACANT;ROJALES;CASTELLANO LE - A2 MÍNIMO;DIURNO;18;Medio
ALICANTE/ALACANT;ROJALES;CASTELLANO LE - B1 MÍNIMO;DIURNO;14;Medio
ALICANTE/ALACANT;SAN FULGENCIO;NIVEL 2;OTROS;5;Bajo
ALICANTE/ALACANT;SAN FULGENCIO;NIVEL 2;VESPERTINO;12;Medio
ALICANTE/ALACANT;SAN FULGENCIO;GES 1;VESPERTINO;7;Bajo
ALICANTE/ALACANT;SAN FULGENCIO;PREP. PRUEBA GES - INTENSIVO;DIURNO;1;Bajo
ALICANTE/ALACANT;SAN FULGENCIO;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;12;Medio
ALICANTE/ALACANT;SAN FULGENCIO;CASTELLANO LE - A1 MÍNIMO;DIURNO;1;Bajo
ALICANTE/ALACANT;SAN FULGENCIO;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;67;Alto
ALICANTE/ALACANT;SAN FULGENCIO;CASTELLANO LE - A2 MÍNIMO;VESPERTINO;20;Medio
ALICANTE/ALACANT;SANT JOAN D'ALACANT;NIVEL 1;OTROS;1;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;NIVEL 1;VESPERTINO;2;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;NIVEL 2;VESPERTINO;8;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;NIVEL 3;VESPERTINO;5;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;GES 1;OTROS;3;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;GES 1;VESPERTINO;8;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;GES 2;VESPERTINO;18;Medio
ALICANTE/ALACANT;SANT JOAN D'ALACANT;PREP. P.A. CFGS-A;OTROS;2;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;PREP. P.A. CFGS-A;VESPERTINO;10;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;CERT. CONOC. VALENCIANO - B1;OTROS;16;Medio
ALICANTE/ALACANT;SANT JOAN D'ALACANT;CERT. CONOC. VALENCIANO - B1;VESPERTINO;23;Alto
ALICANTE/ALACANT;SANT JOAN D'ALACANT;CERT. CONOC. VALENCIANO - C1;OTROS;4;Bajo
ALICANTE/ALACANT;SANT JOAN D'ALACANT;CERT. CONOC. VALENCIANO - C1;VESPERTINO;35;Alto
ALICANTE/ALACANT;SANTA POLA;NIVEL 1;VESPERTINO;10;Bajo
ALICANTE/ALACANT;SANTA POLA;NIVEL 2;VESPERTINO;6;Bajo
ALICANTE/ALACANT;SANTA POLA;NIVEL 3;VESPERTINO;8;Bajo
ALICANTE/ALACANT;SANTA POLA;GES 1;VESPERTINO;17;Medio
ALICANTE/ALACANT;SANTA POLA;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;21;Medio
ALICANTE/ALACANT;SANTA POLA;CASTELLANO LE - A1 INTERMEDIO;DIURNO;1;Bajo
ALICANTE/ALACANT;SANTA POLA;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;20;Medio
ALICANTE/ALACANT;SANTA POLA;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;22;Alto
ALICANTE/ALACANT;SANTA POLA;CASTELLANO LE - B1 INTERMEDIO;VESPERTINO;22;Alto
ALICANTE/ALACANT;SANTA POLA;PROMOCIÓN DEL DESARROLLO DE OPORTUNIDADES;VESPERTINO;10;Bajo
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;NIVEL 1;OTROS;28;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;NIVEL 3;OTROS;16;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;GES 1;OTROS;37;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;GES 2;OTROS;45;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CERT. CONOC. VALENCIANO - A2;OTROS;19;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CERT. CONOC. VALENCIANO - B1;OTROS;36;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CERT. CONOC. VALENCIANO - B2;OTROS;19;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CERT. CONOC. VALENCIANO - C1;OTROS;43;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;ACCESO UNIV. M25 (A - ARTES Y HUMANIDADES);OTROS;29;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;ACCESO UNIV. M25 (D - CCSS Y JUR.);OTROS;29;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;INGLÉS A1 - 2 HORAS;OTROS;43;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;INGLÉS A2 - 2 HORAS;OTROS;58;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;OTROS;44;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;COMPETENCIA DIGITAL - NIVEL 1;OTROS;28;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;COMPETENCIA DIGITAL - NIVEL 2;OTROS;25;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CASTELLANO LE - A1 MÍNIMO;OTROS;18;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CASTELLANO LE - A2 MÍNIMO;OTROS;24;Alto
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;OTROS;18;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;OTROS;18;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;OTROS;18;Medio
ALICANTE/ALACANT;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;CONOCIMIENTO PERSONAL Y SOCIOCULTURAL - 2H;OTROS;18;Medio
ALICANTE/ALACANT;TEULADA;INGLÉS A2 - 2 HORAS;VESPERTINO;6;Bajo
ALICANTE/ALACANT;TEULADA;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;5;Bajo
ALICANTE/ALACANT;TEULADA;CASTELLANO LE - A1 MÍNIMO;DIURNO;13;Medio
ALICANTE/ALACANT;TEULADA;CASTELLANO LE - A2 MÍNIMO;DIURNO;12;Medio
ALICANTE/ALACANT;TEULADA;CASTELLANO LE - B1 MÍNIMO;DIURNO;4;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 1;DIURNO;20;Medio
ALICANTE/ALACANT;TORREVIEJA;NIVEL 1;MATUTINO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 2;DIURNO;10;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 2;VESPERTINO;5;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 2;NOCTURNO;2;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 3;DIURNO;28;Alto
ALICANTE/ALACANT;TORREVIEJA;NIVEL 3;VESPERTINO;8;Bajo
ALICANTE/ALACANT;TORREVIEJA;NIVEL 3;NOCTURNO;6;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 1;DIURNO;31;Alto
ALICANTE/ALACANT;TORREVIEJA;GES 1;VESPERTINO;12;Medio
ALICANTE/ALACANT;TORREVIEJA;GES 1;NOCTURNO;7;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 1;MATUTINO;18;Medio
ALICANTE/ALACANT;TORREVIEJA;GES 2;DIURNO;62;Alto
ALICANTE/ALACANT;TORREVIEJA;GES 2;VESPERTINO;20;Medio
ALICANTE/ALACANT;TORREVIEJA;GES 2;NOCTURNO;12;Medio
ALICANTE/ALACANT;TORREVIEJA;GES 2;MATUTINO;14;Medio
ALICANTE/ALACANT;TORREVIEJA;GES 1 - SEMIPRESENCIAL;OTROS;2;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 1 - SEMIPRESENCIAL;DIURNO;28;Alto
ALICANTE/ALACANT;TORREVIEJA;GES 1 - SEMIPRESENCIAL;VESPERTINO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 1 - SEMIPRESENCIAL;MATUTINO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 2 - SEMIPRESENCIAL;OTROS;5;Bajo
ALICANTE/ALACANT;TORREVIEJA;GES 2 - SEMIPRESENCIAL;DIURNO;92;Alto
ALICANTE/ALACANT;TORREVIEJA;GES 2 - SEMIPRESENCIAL;VESPERTINO;5;Bajo
ALICANTE/ALACANT;TORREVIEJA;PREP. P.A. CFGS-A;DIURNO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;PREP. P.A. CFGS-A;VESPERTINO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;PREP. P.A. CFGS-A;MATUTINO;14;Medio
ALICANTE/ALACANT;TORREVIEJA;PREP. P.A. CFGS-B;DIURNO;4;Bajo
ALICANTE/ALACANT;TORREVIEJA;PREP. P.A. CFGS-B;MATUTINO;10;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - A1;DIURNO;19;Medio
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - A1;MATUTINO;14;Medio
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - A2;DIURNO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - A2;VESPERTINO;12;Medio
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - B1;DIURNO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;8;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - C1;DIURNO;4;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;5;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - C2;DIURNO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERT. CONOC. VALENCIANO - C2;VESPERTINO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;ACCESO UNIV. M25 (B - CIENCIAS);DIURNO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;ACCESO UNIV. M25 (B - CIENCIAS);VESPERTINO;9;Bajo
ALICANTE/ALACANT;TORREVIEJA;ACCESO UNIV. M25 (D - CCSS Y JUR.);DIURNO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;ACCESO UNIV. M25 (D - CCSS Y JUR.);VESPERTINO;18;Medio
ALICANTE/ALACANT;TORREVIEJA;ACCESO UNIV. M25 (D - CCSS Y JUR.);MATUTINO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A1 INTERMEDIO;DIURNO;35;Alto
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A1 INTERMEDIO;VESPERTINO;29;Alto
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A1 INTERMEDIO;MATUTINO;3;Bajo
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A2 INTERMEDIO;DIURNO;26;Alto
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A2 INTERMEDIO;VESPERTINO;10;Bajo
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - A2 INTERMEDIO;MATUTINO;9;Bajo
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - B1 INTERMEDIO;DIURNO;7;Bajo
ALICANTE/ALACANT;TORREVIEJA;CASTELLANO LE - B1 INTERMEDIO;VESPERTINO;16;Medio
ALICANTE/ALACANT;TORREVIEJA;CERTIFICACIÓN NACIONALIDAD ESPAÑOLA;DIURNO;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERTIFICACIÓN NACIONALIDAD ESPAÑOLA;VESPERTINO;8;Bajo
ALICANTE/ALACANT;TORREVIEJA;CERTIFICACIÓN NACIONALIDAD ESPAÑOLA;MATUTINO;10;Bajo
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A1 - 2 HORAS;DIURNO;34;Alto
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A1 - 2 HORAS;VESPERTINO;8;Bajo
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A1 - 2 HORAS;MATUTINO;7;Bajo
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A2 - 2 HORAS;OTROS;1;Bajo
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A2 - 2 HORAS;DIURNO;22;Alto
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A2 - 2 HORAS;VESPERTINO;9;Bajo
ALICANTE/ALACANT;TORREVIEJA;INGLÉS A2 - 2 HORAS;MATUTINO;6;Bajo
ALICANTE/ALACANT;TORREVIEJA;COMPETENCIA DIGITAL 4T - NIVEL 1;VESPERTINO;16;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;NIVEL 1;OTROS;17;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;NIVEL 2;OTROS;18;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;NIVEL 3;OTROS;14;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;GES 1;OTROS;41;Alto
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;GES 2;OTROS;37;Alto
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;PREP. P.A. CFGS-A;OTROS;18;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;CERT. CONOC. VALENCIANO - A1;OTROS;12;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;CERT. CONOC. VALENCIANO - B1;OTROS;14;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;CERT. CONOC. VALENCIANO - C1;OTROS;32;Alto
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;CERT. CONOC. VALENCIANO - C2;OTROS;4;Bajo
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;ACCESO UNIV. M25 (C - CIENCIAS DE LA SALUD);OTROS;15;Medio
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;COMPETENCIA DIGITAL - NIVEL 1;OTROS;8;Bajo
ALICANTE/ALACANT;VILA JOIOSA, LA/VILLAJOYOSA;CASTELLANO LE - A1 MÍNIMO;OTROS;22;Alto
ALICANTE/ALACANT;VILLENA;NIVEL 1;OTROS;26;Alto
ALICANTE/ALACANT;VILLENA;NIVEL 2;OTROS;56;Alto
ALICANTE/ALACANT;VILLENA;NIVEL 3;OTROS;55;Alto
ALICANTE/ALACANT;VILLENA;GES 1;OTROS;73;Alto
ALICANTE/ALACANT;VILLENA;GES 1;NOCTURNO;10;Bajo
ALICANTE/ALACANT;VILLENA;GES 2;OTROS;44;Alto
ALICANTE/ALACANT;VILLENA;PREP. P.A. CFGS - COMUNES INTESIVO;OTROS;12;Medio
ALICANTE/ALACANT;VILLENA;PREP. P.A. CFGS-A;OTROS;12;Medio
ALICANTE/ALACANT;VILLENA;CERT. CONOC. VALENCIANO - B1;OTROS;7;Bajo
ALICANTE/ALACANT;VILLENA;CERT. CONOC. VALENCIANO - C1;OTROS;30;Alto
ALICANTE/ALACANT;VILLENA;CERT. CONOC. VALENCIANO - B1 ORAL;OTROS;32;Alto
ALICANTE/ALACANT;VILLENA;CERT. CONOC. VALENCIANO - C1 ORAL;OTROS;14;Medio
ALICANTE/ALACANT;VILLENA;CERT. CONOC. VALENCIANO - C2 ORAL;OTROS;18;Medio
ALICANTE/ALACANT;VILLENA;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);OTROS;13;Medio
ALICANTE/ALACANT;VILLENA;INGLÉS A1 - 2 HORAS;OTROS;26;Alto
ALICANTE/ALACANT;VILLENA;INGLÉS A2 - 2 HORAS;OTROS;48;Alto
ALICANTE/ALACANT;VILLENA;COMPETENCIA DIGITAL - NIVEL 1;OTROS;18;Medio
ALICANTE/ALACANT;VILLENA;CASTELLANO LE - A2 MÍNIMO;OTROS;15;Medio
ALICANTE/ALACANT;VILLENA;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;OTROS;14;Medio
ALICANTE/ALACANT;VILLENA;NIVEL 1;DIURNO;64;Alto
ALICANTE/ALACANT;VILLENA;NIVEL 2;DIURNO;179;Alto
ALICANTE/ALACANT;VILLENA;NIVEL 3;DIURNO;147;Alto
ALICANTE/ALACANT;VILLENA;GES 1;DIURNO;14;Medio
ALICANTE/ALACANT;VILLENA;GES 2;DIURNO;104;Alto
ALICANTE/ALACANT;VILLENA;INGLÉS A1 - 2 HORAS;DIURNO;8;Bajo
ALICANTE/ALACANT;VILLENA;INGLÉS A2 - 2 HORAS;DIURNO;6;Bajo
ALICANTE/ALACANT;VILLENA;COMPETENCIA DIGITAL - NIVEL 1;DIURNO;30;Alto
ALICANTE/ALACANT;VILLENA;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;DIURNO;38;Alto
ALICANTE/ALACANT;PILAR DE LA HORADADA;NIVEL 2;VESPERTINO;19;Medio
ALICANTE/ALACANT;PILAR DE LA HORADADA;NIVEL 2;MATUTINO;1;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;GES 1;VESPERTINO;21;Medio
ALICANTE/ALACANT;PILAR DE LA HORADADA;GES 1;MATUTINO;22;Alto
ALICANTE/ALACANT;PILAR DE LA HORADADA;PREP. PRUEBA GES - INTENSIVO;DIURNO;1;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;14;Medio
ALICANTE/ALACANT;PILAR DE LA HORADADA;PREP. PRUEBA GES - INTENSIVO;MATUTINO;16;Medio
ALICANTE/ALACANT;PILAR DE LA HORADADA;CERT. CONOC. VALENCIANO - B1;VESPERTINO;7;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;CERT. CONOC. VALENCIANO - C1;VESPERTINO;8;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;ACCESO UNIV. M25 (D - CCSS Y JUR. MAT);VESPERTINO;7;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;INGLÉS A2 - 2 HORAS;VESPERTINO;6;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;CASTELLANO LE - A1 MÍNIMO;DIURNO;1;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;CASTELLANO LE - A1 MÍNIMO;VESPERTINO;1;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;CASTELLANO LE - A1 MÍNIMO;MATUTINO;13;Medio
ALICANTE/ALACANT;PILAR DE LA HORADADA;CASTELLANO LE - B1 MÍNIMO;DIURNO;1;Bajo
ALICANTE/ALACANT;PILAR DE LA HORADADA;CASTELLANO LE - B1 MÍNIMO;MATUTINO;12;Medio
ALICANTE/ALACANT;MONTESINOS, LOS;GES 1;DIURNO;10;Bajo
ALICANTE/ALACANT;MONTESINOS, LOS;PREP. PRUEBA GES - INTENSIVO;DIURNO;10;Bajo
ALICANTE/ALACANT;MONTESINOS, LOS;INGLÉS A1 - 2 HORAS;DIURNO;7;Bajo
ALICANTE/ALACANT;MONTESINOS, LOS;INGLÉS A2 - 2 HORAS;DIURNO;7;Bajo
ALICANTE/ALACANT;MONTESINOS, LOS;CASTELLANO LE - A1 MÍNIMO;DIURNO;19;Medio
ALICANTE/ALACANT;MONTESINOS, LOS;CASTELLANO LE - A2 MÍNIMO;DIURNO;16;Medio
ALICANTE/ALACANT;MONTESINOS, LOS;COMPETENCIAS CLAVE - NIVEL 2;DIURNO;6;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;NIVEL 1;DIURNO;24;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;NIVEL 2;OTROS;5;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;NIVEL 2;DIURNO;130;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;NIVEL 3;OTROS;2;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;NIVEL 3;DIURNO;65;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;GES 1 - SEMIPRESENCIAL;OTROS;1;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;GES 1 - SEMIPRESENCIAL;DIURNO;32;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;GES 2 - SEMIPRESENCIAL;OTROS;1;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;GES 2 - SEMIPRESENCIAL;DIURNO;12;Medio
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - A2;OTROS;4;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - A2;DIURNO;7;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - B2;OTROS;1;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - B2;DIURNO;2;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - C1;OTROS;2;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CERT. CONOC. VALENCIANO - C1;DIURNO;5;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CASTELLANO LE - A1 INTENSIVO;OTROS;1;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CASTELLANO LE - A1 INTENSIVO;DIURNO;91;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CASTELLANO LE - A2 INTENSIVO;OTROS;4;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CASTELLANO LE - A2 INTENSIVO;DIURNO;11;Medio
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INGLÉS A1 - 2 HORAS;DIURNO;35;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INGLÉS A2 - 2 HORAS;OTROS;2;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INGLÉS A2 - 2 HORAS;DIURNO;16;Medio
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;OTROS;2;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;DIURNO;29;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;DIURNO;28;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;ARTESANÍA Y MANUALIDADES - 2H;OTROS;3;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;ARTESANÍA Y MANUALIDADES - 2H;DIURNO;121;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;OTROS;8;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;DIURNO;58;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;VESPERTINO;1;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CULTURA CIENTÍFICA Y TECNOLÓGICA - 2H;DIURNO;5;Bajo
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;EMPRENDEDURISMO Y DERECHOS Y DEBERES LABORALES - 2H;DIURNO;30;Alto
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;ENTORNO NATURAL Y ECOLOGÍA - 2H;DIURNO;13;Medio
CASTELLÓN/CASTELLÓ;ALBOCÀSSER;CONFECCIÓN, TEXTIL Y MANUFACTURA - 2H;DIURNO;11;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;GES 1;VESPERTINO;10;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;PREP. PRUEBA GES - INTENSIVO;VESPERTINO;7;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CERT. CONOC. VALENCIANO - C2;OTROS;6;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CERT. CONOC. VALENCIANO - C2;VESPERTINO;2;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CERTIFICACIÓN NACIONALIDAD ESPAÑOLA;MATUTINO;8;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;INGLÉS A2 - 2 HORAS;VESPERTINO;14;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;INGLÉS B1 (PREINTERMEDIO) - 2 HORAS;VESPERTINO;12;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;FRANCÉS A2;VESPERTINO;13;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CASTELLANO LE - A1 MÍNIMO;MATUTINO;12;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CASTELLANO LE - A2 MÍNIMO;MATUTINO;13;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CASTELLANO LE - B1 MÍNIMO;VESPERTINO;1;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;CASTELLANO LE - B1 MÍNIMO;MATUTINO;12;Medio
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;VALENCIANO LE - A1 MÍNIMO;OTROS;6;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;VALENCIANO LE - A1 MÍNIMO;VESPERTINO;3;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;ARTESANÍA Y MANUALIDADES - 2H;OTROS;3;Bajo
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;ARTESANÍA Y MANUALIDADES - 2H;VESPERTINO;45;Alto
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;VESPERTINO;75;Alto
CASTELLÓN/CASTELLÓ;ALCALÀ DE XIVERT;MÚSICA - 2H;OTROS;4;Bajo
